review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
4422,1,"I didn't get the travel mug, the k-cups won't work, and the coffee has a plastic taste, and it was hard to program. The reason I bought it was to use the k-cups and use it with the travel  mug which I didn't get. Wal Mart wouldn't sell me the display model because they are discontinuing the pot. So I bought the reusable single cup coffee filters to use with it which I cannot do.",1,2015-01-28,,True,,"I didn't get the travel mug, the k-cups won't ...",,
4423,1,I got what I paid for I guess.  Never buy a refurbished item again.  The top plastic keeps breaking off little by little.  I will have to replace this coffee pot at the rate it is breaking off.  At least I have coffee for the moment.  Very disappointed in the way it was represented in add.  Not worth the money I paid just to have to replace again here shortly.,2,2014-10-01,,True,,Beware of refurbished!,,
4424,1,"My husband loves it! Make sure you buy the coffee tumbler, it does not come with it!",5,2016-12-08,,True,,Five Stars,,
4425,1,So far so good.  Works as described makes a great cup.,5,2016-11-07,,True,,So far so good. Works as described makes a great cup,,
4426,1,Excellent coffee pot!,5,2017-01-29,,True,,Five Stars,,
4427,1,Works great! Have used both the single serve and we have also made many pots. Very good product.,5,2017-01-01,,True,,Five Stars,,
4428,1,"Coffee maker was great for several months...then the warmer became rusted and no longer keeps coffee warm. It takes so long to brew the coffee, I have cleaned it and descaled the machine but it takes forever and no longer gets hot enough...didn't last long at all. I will not buy this product again.",3,2016-07-11,,True,,Coffee maker was great for several months,,
4429,1,"I bought this coffee maker on January 18th, 2018.  We've loved it but about a week ago it started turning on and off by itself.  This is a fire hazard and the glass could break if I'm not home to catch it.  Now, it turns on and off constantly when trying to brew a pot of coffee.  I have to hold the power button down if I want it to brew the entire pot.  My previous coffee maker lasted 5 years and cost half the price.  It's not worth it.",1,2018-10-30,,True,,Less than a year old and not working properly,,
4430,1,"Although the unit itself does make good coffee, the carafe drips when filling the unit with water as well as when pouring coffee.  Hamilton Beach needs to go back to the drawing board with this one.  Has anyone else had this issue?",2,2017-05-07,3.0,True,,Bad Carafe Design,,
4431,1,I've only used the single cup side but it makes great coffee. I quit using paper filters. Try giving the copper filter that comes with the machine a try. You will be pleasantly surprised. Paper completely destroys the taste of coffee.,5,2018-07-31,,True,,Makes great coffee.,,
4432,1,This machine is perfect! My husband always forgets there is coffee in the pot and it goes to waste. So now I just make myself a cup and go! No more wasted coffee! I love it.,5,2017-05-06,,True,,Best coffee machine ever.,,
4433,1,"I couldn't decide if I wanted a single cup or 12 cup machine when my trusty old maker died.<br />I use the single serving size during the week. It comes with a filter so I can put my own ground coffee in it or I can throw in a soft pod and in about a minute, I have a fresh cup of joe to go!<br />I use the 12 cup side on weekends because it stays on a couple of hours.",5,2016-03-21,,True,,Every coffee pot should be this way!,,
4434,1,I LOVE THIS. I was finally able to ditch my Keurig and stop spending a ton of money on kcups. I love the function of a 12 cup or single cup option. Perfect. My parents each purchased one as well after they saw mine.,5,2018-01-11,,True,,I REPLACED MY KEURIG!,,
4435,1,"I bought this coffee pot because I had bought the same one years ago.  This is NOT the same!  It no longer comes with the travel mug and the accuracy of the water you put into the reservoir is different than the amount brewed!! I put in seven cups in the reservoir  and only brews about five cups! I don’t think it brews a very good coffee.  Maybe this has to do with the accuracy of the reservoir, the amount of coffee, and what is brewed.  I guess you get what you pay for.",2,2018-06-22,,True,,Water reservoir not accurate,,
4436,1,This is obviously the coolest thing ever and works better than my Keurig.,5,2018-02-14,,True,,Five Stars,,
4437,1,I bought this coffee maker a few years ago and it still works wonderfully. I've never had a issue with it at all and it's been about 4 to 5 years now. It still looks and operates like a brandnew one. I highly recommend this,5,2017-08-02,,True,,... maker a few years ago and it still works wonderfully. I've never had a issue with it at ...,,
4438,1,"Very happy with this coffee maker, much better than the super expensive Cuisinart I had been using.  The coffee is rich",5,2015-06-26,,True,,Great,,
4439,1,Works Great! My wife loves that it will do a single cup for work and a large pot for when friends are visiting. No complaints,5,2016-05-06,,True,,Works Great! My wife loves that it will do a ...,,
4440,1,Excellent coffee maker.,5,2016-01-13,,True,,Five Stars,,
4441,1,I read the reviews and was not going to make the purchase. Have it now a couple of months and it works great. The one cup option makes it a 5 star.,5,2017-07-20,,True,,Great Coffee Maker,,
4442,1,Love it.,5,2017-01-21,,True,,Love it!,,
4443,1,I don't know if it works or not.  It is missing the travel mug so I will probably return it.  False advertising,1,2014-12-28,,True,,False Advertising,,
4444,1,looked everyone and finally found on Amazon!  LOVE IT,5,2016-01-12,,True,,LOVE,,
4445,1,Really nice and works great,5,2018-04-04,,True,,Excellent product.,,
4446,1,Hamilton Beach 49980A 2-Way Single Serve Brewer and Coffee Maker<br /><br />Wife loves it.  She like the fact she can make just one cup when she want to.,5,2013-12-30,,True,,Hamilton Beach 49980A 2-Way Single Serve Brewer and Coffee Maker,,
4447,1,"Awesome coffee maker, works great and was very well priced.",5,2017-04-16,,True,,Five Stars,,
4448,1,"I love this coffee maker!  I haven't tried the single serve yet, because we haven't had the need to. However, it will be nice to use when we do. Filling is easy. Makes great coffee.",5,2016-05-08,,True,,My brands of joe love this!,,
4449,1,"It was ok, but it was shipped in a huge box not wrapped inside and It came broken. The coffee pot it ok, but the lid was broken and the top was cracked. The pieces was in the box.BAD WRAPPING",3,2016-07-21,,True,,BAD,,
4450,1,"The single serve isn't quite ass strong as I like my coffee; it's essentially a teabag. But the Keurig cups are 1. expensive, 2. bad for the environment, and 3. I like an occasional full pot. This looks pretty good, and I think it's time to return to pots.",4,2015-05-12,,True,,The single serve isn't quite ass strong as I like my coffee,,
4451,1,Received product on time however put water on the single cup side and it ran out down the side of the pot something wrong,1,2016-11-30,,True,,Received product on time however put water on the single ...,,
4452,1,"I've had ninja coffee machine that I bought for 160$ and used around 8 months and it broke. 😞it started to leak , I loved my coffee maker the moment it arrived and it seemed to be a good quality. This is my replacement. I received it yesterday and my first impression was so so. The plastic on this one looks very thin and cheap. Also comparing to my other one this coffee maker makes coffee much longer. I put four stars because i really don't like the quality of plastic. Will see how long it will last.",4,2018-01-31,3.0,True,,It's ok..,,
4453,1,"It is very easy to use and to program. Makes a delicious cup of coffee. You can use coffee pods or the enclosed strainer for the single cup, which is why I bought it.",5,2016-12-07,,True,,Completely Satisfied,,
4454,1,"Works great I get it ready at night for my husband and myself,then set it to go on in the AM- The single serve works well for us,as sometimes I like a cup of coffee in the evening and I can make a cup just for myself -that way the carafe stays ready for morning and I can have my cup of coffee in the evening",5,2014-10-04,,True,,Works great I get it ready at night for my husband ...,,
4455,1,"As for how it works, it’s fine.  But be advised.  It will NOT use s kcup.  Requires Senseo coffee pods.  It’s ok.  But I would have expected it to say so.",3,2017-11-15,,True,,No Kcups,,
4456,1,"Works ok, coffee ok, just too slow.  We were used to quick cup of coffee with our Keurig and then our Ninja.  Wish I would have spent more money.",3,2018-01-02,,True,,Very slow to make coffee,,
4457,1,Wicked deceiving product! DOES NOT COME WITH TRAVEL MUG OR TRIAL PACKS! Read the small print!,1,2015-06-05,,True,,Dirty Marketing tricks in play here,,
4458,1,"I have a now love hate relationship with what once was my favorite coffee maker. I purchased this item 40 days ago. Up until today, it worked great! Today, 10 days after it is too late to return said item or exchange, the single pot side leaks water. I can no longer pre program that side and get it ready for morning. If I do the coffee slowly drips through all night long. So sad :( Now I search for a new machine.",2,2015-04-22,2.0,True,,40 day machine....,,
4459,1,Would give five stars but seems to brew a little slower than what I'm accustomed to. Overall I'm pleased.<br />Update: after six months this coffee maker has stopped working completely.,2,2017-03-27,2.0,True,,Stopped working after six months,,
4460,1,Bought this for my grandparents 3 years ago after their kuerig(sp?) broke after 6 months. They have used it daily for the past 3 years and have never had an issue with it. Great buy.,5,2017-08-18,,True,,3 years later...,,
4461,1,The two negatives are that it does not have a temperature adjustor and the single side brews a rather warmish cup that requires a trip to the microwave to be near hot for the length of time it takes to drink it; and that it is near impossible to get the water into the single side without spilling some of the contents on your countertop.,3,2018-01-11,,True,,No Heat Control; Loading Spillage,,
4462,1,This is a great coffeemaker.  We got rid of the Keurig for this (those K-cups are soo expensive) and we are so happy with it.  Works great on either the single cup maker or the carafe maker. The bold/regular setting will come in handy when the in-laws come to visit.,5,2016-10-25,,True,,Bye Bye Keurig,,
4463,1,"I'm so surprised at all the five stars reviews. This has been the worst coffee maker purchase ever for me. I've waited months to write this to give it a fair chance, but was motivated to finally review it after bad coffee this morning. The single serve side brews warm, not hot, coffee and nine times out of ten is riddled with coffee grounds. The overflowing coffee grounds are because both sides take so much coffee grounds to brew a decently strong cup - even on the 'bold' setting. Another frustration. The carafe side is wildly inconsistent - sometimes I'll get a decent cup of coffee, but other times for no rhyme or reason (like this morning, with two attempts) I'll get coffee-flavored water, again even using the 'bold' setting.<br /><br />This is my first, and last, Hamilton Beach purchase.",1,2015-07-29,7.0,True,,Not impressed,,
4464,1,"No need to buy expensive K-cups if you want a single mug. Just use regular coffee grounds in the mini-basket. (You can use pods too, but why bother with the expense?) Perfect. Use both every day. Love it. Makes ""very hot"" coffee! You can use any size mug too, short (has risers) to tall or traveling mug. I even make single serving hot tea, cocoa & broth. (I just put the ingredients in a mug) By the time the hot water is done streaming out, the tea is brewed.",5,2014-03-24,2.0,True,,Fantastic-Love it!,,
4465,1,"I know someone who has this same model and I knew it would be a great purchase, especially for such a good price. Upon receiving it, I was impressed with the coffee maker. That was, until we brewed the first pot of coffee and the carafe cracked. I tried to contact the seller to give them a chance to make this right by the customer, but have had no response from them yet. So far, I'm one very unsatisfied customer with this product.",1,2016-10-28,8.0,True,,"... same model and I knew it would be a great purchase, especially for such a good price",,
4466,1,"I love the one I have, so when I saw this one so cheap I was happy to order it for my daughter to take to college. I know it was a resale and expected some cosmetic damage maybe to the outside, but the pour spout on the coffee pot is broke so the coffee does not pour into the cup nicely and splashes.",3,2018-08-18,,True,,Damage to coffee pot,,
4467,1,Looks fancy but quality of coffee brewed will be sup-par. I ended up reverting to a pour over. Either the water temperature or the way the hot water spouts out to a small area on the coffee doesnt help to bring out the best flavor.  Drastic taste difference when you simply pour boiled water over your coffee filter.,1,2018-10-12,,True,,Fancy but doesnt produce good coffee.,,
4468,1,Nice. Work but SLOW to brew.,3,2016-12-06,,True,,Slow to brew,,
4469,1,love it.,5,2017-09-25,,True,,Five Stars,,
4470,1,Such a great coffee maker. I have paid over a hundred dollars in the past and not gotten a drinkable cup of coffee. This brewer makes a good cuppa.,5,2015-01-08,,True,,A good cuppa,,
4471,1,Great product. WORKS GREAT,5,2015-01-20,,True,,Five Stars,,
4472,1,"It's exactly what we wanted, but we do like our expensive coffees that take 2 tbsp per serving, rather than 1. Because of this, we can barely get 10 cups out of our 12 cup coffee maker without the grounds overflowing into the carafe. The same issue exists in the single serve side. I don't want half a mug full, but I also don't want grounds in my drink. I also don't like that there is no indicator or alarm that lets you know when it's done. Not a deal breaker, but our previous machine had it and I loved it.<br /> So close, but not quite there...",3,2015-01-12,,True,,Almost....but not quite.,,
4473,1,"single serve side leaked water on first use. I ordered different Hamilton Beach and had to return it too, heating element make loud popping noise at first use. I went back to my Cuisinart DCC-3000 Coffee-on-Demand 12-Cup Programmable Coffeemaker which is coming this Thursday. This is the 4th Cuisinart 3000 that I have bought and used for years. Why did I change : ( the DC 3000 lasts for several years with daily use. I will not switch again.",2,2018-06-12,,True,,Leaks water on first use.,,
4474,1,Meets my wants and needs.,4,2017-11-05,,True,,Four Stars,,
4475,1,The coffee pot works great but a couple broken pieces on top make access a bit difficult. And no directions makes me unsure how to use the to go cup accessory.,3,2015-04-17,,True,,The coffee pot works great but a couple broken pieces on top make access ...,,
4476,1,Works great for two different style coffee drinkers.,5,2017-04-28,,True,,Nice Coffee Pot!!,,
4477,1,"Great coffee maker, came without the cup though!",5,2014-12-25,,True,,Five Stars,,
4478,1,"I have issues finding the perfect pot, This IS the One!!!",5,2018-09-26,,True,,Easy to clean,,
4479,1,Came broken and didn't work.,1,2017-01-22,2.0,True,,Came broken,,
4480,1,"This is the perfect coffee pot. Looks great in my kitchen and has everything you need for functionality - clock, single serve brewer and a large pot for more than one cup.",5,2017-03-15,,True,,Just what I needed !,,
4481,1,I like the single use side.  Use it every morning before work,5,2018-07-10,,True,,Great for all uses,,
4482,1,"Love it! a full pot, or one cup at a time.",5,2017-10-25,,True,,Five Stars,,
4483,1,I like having the two functions in one appliance.  Easy to use.,5,2015-01-19,,True,,Five Stars,,
4484,1,I haven't figured out how to make sure the single brew doesn't leave me with coffee grounds in my coffee.  I'm not sure it should be so technical.  Hahaaha.  Oh well.  I got what I paid for.  Overall it'll work.,3,2016-04-05,,True,,I haven't figured out how to make sure the single ...,,
4485,1,"Received quickly packaged well but DISAPPOINTED, NOT  compatible with kcups only with senseo pods. The other model that has the travel mug listed on opposite side is supposedly compatible with kcups. I have not decided whether I am going to keep or return.",4,2014-12-13,,True,,"Received quickly packaged well but DISAPPOINTED, NOT compatible with kcups only with senseo pods",,
4486,1,Single cup brew makes a mess in the brewing stag pushing grounds over the filter and into the cup.,2,2016-10-16,,True,,Single cup brew makes a mess in the brewing stag ...,,
4487,1,"So glad I bought this. It saves on coffee. My husband normally just has a cup and leaves, now he can have his cup and no waste! Looking for a good coffee pot. This is it!",5,2017-07-20,,True,,So glad I bought this,,
4488,1,Seems to be made out of inferior products; will see once I get through directions and use if I like it.,3,2017-03-05,,True,,will see once I get through directions and use if I like it.,,
4489,1,"Love the fact that you can brew a single cup, a travel cup, or a full pot.  I was really only considering a Keurig, but once I started comparing price, reviews, and features the Hamilton Beach came out on top.  I’ve been using it for a few weeks now and am so happy with my choice!",5,2017-12-27,,True,,"Cup, travel mug, or a full pot!",,
4490,1,Thank you! Only thing I found wrong with mine is the caution warning on the glass pitcher it partly warn off.,5,2017-03-16,,True,,Great Deal!,,
4491,1,makes a pot of coffee in 10 min,5,2017-12-21,,True,,Five Stars,,
4492,1,"The coffee maker is working very well so far but am keeping the box in case it has a problem as mentioned in other reviews.  Both sides are good and I like this system vety much.  Very easy to clean and set up, coffee hot. Don't know why the travel mug is not included as on other sites.",5,2015-01-11,,True,,HB Coffee Maker,,
4493,1,The coffee maker is great. One of the ladies i clean house for actually has one of these. I have been looking for one just like it. Very nice to make a whole pot on the weekends and make one cup on the go during the week. I like the fact that you can not only use the pod singles but use as many coffee grounds as you prefer for the single cup. I highly recomend this product for anyone who is tired of waisting a whole pot of coffee for one cup or anyone who doesn't want to spend a lot of money on those one cup makers with the expensive cup replacements.,5,2014-09-15,,True,,Great coffee maker for weekends or on the go,,
4494,1,"very nice coffee pot, love the convenience.  However I wouldn't buy again coffee taste very inconsistent",3,2017-12-11,,True,,"love dual feature, coffee flavor not so good",,
4495,1,it is perfect for any occasion considering it makes the single brew or a full pot of coffee. Looks like on the outside and I get compliments on how well it makes coffee when I have guests over.,5,2017-05-08,,True,,Best Coffee Pot Ever,,
4496,1,"After reading most of the reviews, i bought this unit to provide us with the K-Cup convenience of use: it works just fine. For those who want a quick cup or two rather than a pot, then the mini-basket that eliminates the need for the expensive K's will be a financial blessing. We purchased a variety of cup from Amazon and Ebay to keep costs acceptable but have found that simply tossing a scoop of coffee into the mini is DEFINITELY the best solution (no pun intended) to having a morning quickie... oh,i did it again.<br /><br />Use and Performance: The quality of the brew produced is controlled, mostly, by the coffee used: garbage in - garbage out. The finished brew is quite hot from all of the three modes of use and the machine keeps the pot nice and toasty for an hour.  To extent the heating time past an hour, i just turn the brewer off-and-on which action resets the timer. The learning curve is quite short as the required steps mimic those of a regular drip or K-Cup machine. The fit of some manufacturers' cups can be quite tight and the somewhat flimsy-looking cutter can not pierce the heavy duty construction of certain cups. I solved the first problem by applying continuous-but-gentle pressure and the latter by simply tearing the bottom of the tank factory-produced cup, moving the piercing device aside, and inserting the now-ready cup. The use of the mini-basket/K-Cup adapter is tooooo easy and fast.<br /><br />My purchase did not include a mug... snivel, but then i like a mug with a handle, particularly during the duration of my morning oblivious-to-the-world wake-up period.<br /><br />Buy it - you'll be happy and less financially strained if you like only a cup or two.",5,2014-07-22,,True,,A Great Alternative To Enriching Keurig!,,
4497,1,Perfect coffee pot. Exactly Wan what we needed.,5,2017-10-11,,True,,One cup or many,,
4498,1,Convenient two options. Love the carafe better than my last thermal coffee pot because it's easier to clean and pour.  I have yet to figure out the kcups.  It doesn't puncture them like a Keurig.  But the single serve filter works fine.  Occassionally a chunk of grinds slips through. Not the best pot out there but easy to switch between carafe and commuter mug.,3,2016-10-25,3.0,True,,Love the carafe better than my last thermal coffee pot ...,,
4499,1,Easy to set up. Love that you can use pods or grounds. Does not spill when you pour a cup of coffee like my old coffee pot. I used a red solo cup to measure out the amount of water to use for my size coffee cup for the single serve side. Made adding water easier for me. Love having this combo pot. Only had it a few days but I don't think I'd ever go back to a normal coffee maker. Replaced my Keurig and my Mr coffee with this.,5,2017-12-18,,True,,Must have,,
4500,1,"First the good news:  It makes good coffee.  Now the bad news:  the only pods it can take are Senseo, which are virtually nonexistant here locally (not in Walmart, Safeway or Mcchord AFB commissary.)  Also the single serve maker on the left side leaks/drips while brewing no matter how much coffee you add.  In other words it drips from the side even if you're doing it correctly.  Like I said though, the coffee's good and I guess that's the most important point.",4,2018-01-08,,True,,Good Coffee butt...,,
4501,1,"Have had this coffeemaker for a month now. Overall, I really like it. It does what is expected and bpld brew- definitely does what it says. The program has not failed  easy to use, no leaks, no mess. I am very please over the fact that it has a separate compartment for the water and the coffee. My old one was a pricey Cuisinart and well - that was a dud. The only thing I wish this one had was an alarm or a beep to tell me it has completed brewing. I'm a busy mother who tends to forget things and I missed this spec from my old one.",4,2017-04-04,,True,,Great so far.,,
4502,1,"I do love it,  wasn't sure because of some of the neg. reviews, but it is just what I was looking for.Can make a pot (half-pot) for my husband and myself each morning but then make a single cup if we should need just one more.  But mostly the single cup is for my son in law (a great guy) when he comes over and usually likes a cup. (I don't have to make a whole pot  when we don't need it) I love that it's really easy to use, can use ground coffee in the gold filter it came with in the single serve side. (I've been unable to find the pods locally and didn't want to order a large quantity right away but will probable order a small number  from Amazon with my next order.  AND the pot  doesn't DRIP when I pour.and it seems seems to brew quickly",5,2016-04-22,,True,,so glad I bought this pot,,
4503,1,"Great little coffee pot.<br />Had a ninja coffee bar that made sub par coffee and the cleaning light stayed on all the time. Returned it.<br />This pot makes great coffee. Has a full sized carafe as opposed to the ninja 2/3 pot. This one still makes the single cups and has it's own reservoir for the single side.<br />Ok, so this one does not come with a built in frother. There are lots of great frothers out there for around $10.<br />So for less than 1/3 the price of the ninja coffee bar, I got this great pot. I think I made the right choice.",5,2017-04-21,,True,,Compared to Ninja Coffee Bar,,
4504,1,worst coffee maker/water heater ever. Dispensing hot water is at a trickle and only holds a cup.  Save your money and buy BUNN and a separate water heater.,1,2017-12-18,3.0,True,,worst coffee maker/water heater ever,,
4505,1,"Doctor ordered decaf for me, but hubby still drinks high test! The single side can take different cup sizes due to a stacking base. My travel mug is ready in under 2 minutes. The carafe side takes longer depending on how many cups you brew. The only problem I've found is although the single cup side as a permanent filter, I prefer a paper filter and they are very hard to find this size and when I have found them they are not tall enough and the grounds from finely ground coffee sometimes overflow the filter and get onto my cup. Overall though, it's perfect for us.",5,2018-06-18,,True,,"His and Hers, works well!",,
4506,1,I love this coffee machine it’s nice that you can make just one cup of coffee or 12 cups. One thing that is confusing though is it says it takes pods but the only pod it takes is the kind that looks like a coffee filter like you use in the 12 pot area. Just remember the pods that go inside a keriug this coffee maker doesn’t take. 😩 Other than that my father and I can get a long now that I’m not making his pot dirty.😂😂,5,2017-11-22,,True,,Excellent investment,,
4507,1,"I like the coffee pot.  My cuisinart coffee pot started linking like mad so had to chuck it and decided to try this pot based on reviews and the fact I could make one cup coffee if I want to.  It is a good pot (so far anyway) but the drawbacks when compared to my old pot as I see them are: hot plate could keep the coffee a little hotter but it is okay; the hot plate only stays hot for two hours (on my old one you could set it for 2,3, or 4 hours.  I kept it on four hours😀); and my old one had an alarm to tell me when coffee was ready and when the hot plate was about to shut off. I miss that.  All in all I think I preferred my old pot but not enough to go thru the torture of repacking and returning this one!  And being able to make one cup and that one cup can be a mug, small cup, or travel size cup is a big plus.  Also this one is easier to pour the water in and the water doesn't link out when pouring it in the machine.",4,2015-04-25,,True,,I like it,,
4508,1,"So, like you all ,I've been a coffeeholic for many years. Like you ,I've struggled to have a decent maker in my kitchen. I recently finished up with my Cuisinart mod#CHW-12. Had it for 5yrs. It got to point of no longer producing a well tasting cup. We did the Vinigar cleaning etc. So, i spent MANY hours searching online for a decent Maker. Problem was the abundance of poor reviews encompassing many manufacturers!  It's  now 2018 and we have trouble creating a Kit Coffee Brewer thats decent!  W.T.F!  I did a switch and desired a maker that will produce a single cup as wife n i both have coffee at different times and mostly need the one 16oz cup. In searching for the 12cup Carafe / or single cup Maker ,my choices became limited. Read the reviews and pulled the trigger on this. It's only been 1wk now but i can honestly state that it is the BEST maker I've ever used! I ran a full 12cup Carafe first off, thn dumped. Then did same for the single cup side. ( full 14oz). Then ran 12cups clean water through for both. Then did the Coffee that I'll drink. No issues. Had to play round wth the exact amount of grounds for the single side so to get the outcome i desired. Has clock, easy to pre prog., and, the single side will turn off when done. The Carafe side will stay on (hot plate) for 2hrs after brewing complete. You can simply press On/Off button to turn off anytime. For those who have an over-spilling issue with the grounds within the gold filter basket?, you are using TOO MANY grounds!  The single side comes with a gold reusable filter which also encompasses two - Level markers. One is min and the other is Max. If you fill above the Max level, WELL, overflow of grounds will prob. occur. On the Amazon site you'll see the Reusable filter for the Carafe side in &#34; frequently ordered with&#34;. I also ordered that as i don't like paper filters. It performs well. Water level for Carafe is helpful. It's towards the right rear, on the side. It's accurate. Brew time for 12 cups was good. I've learned to warm up my Mug when using single side as it is not as hot as Carafe as no hot plate for the Mug. I use single side to run water for tea as well.  What would make this model perfect? If it sounded out a tone when brewing is complete. It also has No charcoal filter as with my Cuisinart. No biggie as i always have used filtered water to begin with. Coffee is better when there's no Chlorine in the H2O! Filling either the Carafe or single side is easy and Max level markers are visible enough to get it right. Carafe pours very well and i like that the Carafe lid stays attached as u simply press thumb to open but it's not required to pour. Single side grounds chamber pulls out easily. Single side has a bottom (under mug/cup) that reverses to then become a elevator to bring cup higher if you'd like. I brewed a cup at lowest level without any spill or splatter. It drips slow enough that i don't believe i need to elevate my mug. This model also looks fantastic, Beautiful!  Has a &#34;Bold&#34; brew mode for both Carafe n Sing. The brewing is slower, so u gt a richer brew. Light on clock only on when unit is ON. Has seperate green light that indicates you are using &#34;Program&#34; mode. I don't use &#34;Pods&#34; but if i did the manual states that &#34;Senseo&#34; Pods will work. Note that unit will only brew one side at a time. It cannot brew both sides at once. Very pleased so far. If any issues I'll update here. P.s. if Manufacturer reads this, you may want to consider modifying so to have an end of brew audible tone! Jst a thought.  Update!; 1/5/18. Jst did 2 Lg mugs for me ( nine- 8oz cups), using Carafe of course. Wife then needed to do her single 14oz using of course the Single serv side. When throwing the slide switch over to Single, it turns off the Carafe side. So, yeah, hot plate under Carafe is still hot, but, it's now off. So, in future, wife does her single, first, then i do Carafe. UPDATE ; 1/22/18-  3wks now and NO ISSUES!  When removing coffee filled Carafe, absolutely no spilling onto hot plate. The spring loaded valve above, performing well. Reviewers having the Hot plate discoloration or burning may be turning unit on with a Hot plate thats dirty. I make sure plate is clean /dry before and after ea. use. I make sure bottom of Carafe is clean/ dry as well. Wife using single serve ea. day and says &#34; best cup of Coffee ever&#34;!",5,2018-01-05,218.0,True,,"Almost perfect, but still Awesome!",,
4509,1,"This is a really great coffee maker, if you would like to have the option to have a single serve or a coffee pot full of coffee, then this is a great coffee maker for you.<br />It DOES state in the description there is no travel mug included.<br /><br />Pros:<br />-Single serve or carafe option.<br />-Permanent mesh coffee basket on single serve side<br />-Not a long power cord, it is about 1-2 feet long<br />-Can schedule times to brew within 24 hours.<br />-Single-serve side multilevel cup rest adjusts/stacks to fit all cup and mug sizes.<br /><br />Cons:<br />-No permanent mesh filter on the carafe side, you gotta purchase paper filters or a permanent mesh filter.",5,2015-11-29,612.0,True,,Love the coffee maker!! Great carafe/single serve feature,,
4510,1,"My wife and I have had this coffee maker for a month, and we love it. Well, we love HALF of it -- the left half. We've probably made more than 100 cups of coffee on the single-serve side, and every single one has been terrific, with better taste than one typically gets from making a full pot of coffee. And with the single-serve side, we're actually using LESS coffee than we were using with our previous coffee maker, which was a standard &#34;carafe&#34; style coffee maker. (In fact, we're using about HALF as much coffee as we were using with the old coffee maker.) One of the issues that this coffee maker solves is that my wife likes lightly brewed flavored coffee, while I like dark-roast coffee that is brewed for hand-to-hand combat. ;-) This coffee maker works well in that type of environment.<br /><br />So it turns out that we like the single-serve side so much that, one month and more than 100 cups of coffee later, we have yet to use the carafe side of the coffee maker. Of course, your mileage may vary, depending upon your own brewing situation. And I'm sure we will use the carafe side the next time we have guests over for dinner. But for now, the single-serve side is doing a fine job all by itself....",5,2016-07-03,477.0,True,,Terrific Coffee Maker,,
4511,1,"I love, love, love this coffee maker!  Usually I am the only coffee drinker in the house so the ability to make one cup of coffee without having to use expensive pods has been wonderful.  It's nice that I can use pods if I choose to, but the one-cup filter works great with my own ground coffee.  I can brew directly into a travel cup if I want to or I can use a standard coffee mug if I'm going to be drinking my coffee at home. The machine shuts off automatically when one-cup brewing is finished and I never have to worry about whether I remembered to turn it off or not.<br /><br />When I have company I can brew a full pot, a half-pot, whatever quantity I need.  It's incredibly easy to switch from one-cup to carafe brewing--there's just one button to slide to the other setting and it's ready to go.  There's no need for paper coffee filters so there's less expense and less waste and I've never had any problems with leakage or poor functioning.<br /><br />This coffee maker is a great mash-up of single-brew coffee and carafe coffee.  If I had been asked to design the perfect coffee maker, this is what I would have designed...but the folks at Hamilton Beach took care of that for me.  Well done, Hamilton Beach!",5,2016-03-15,100.0,True,,"Finally, a versatile coffee maker!",,
4512,1,"WE LOVE THIS COFFEE MAKER!  Here's why...<br />Our Keurig had been on the fritz, and after much troubleshooting, we decided to search for a new coffee maker.  I've owned 3 Keurigs, the most recent one being a K425 model with carafe.  We really only used the carafe in the morning and that really didn't work all that great for us.  We would use or own grounds, but to get 2 cups worth, you'd have to brew it as a 4-5 cup pot and it was still kinda weak, even though we used the large sized reusable filter pod (designed for the carafe) full of grounds.  So, many times we'd just brew 2 separate cups, especially since my husband drinks regular coffee while I've been drinking mainly decaf.  He wanted to go back to a traditional programmable coffee pot.  That was fine by me, so long as it had an auto off.  I searched, but I still wanted my single serve machine.  So, I saw this one and just kept coming back to it.  It really seemed to have all that we were looking for:  *Traditional coffee pot  *Programmable  *Auto off  *Single serve.  No, it doesn't use K-cups, but that wasn't really a problem for me since we mostly used our own coffee grounds anyway.  So I bought it and I am not disappointed.  I can tell you this, of the critiques I found in the reviews, there are 2 I'd like to comment on: the bright light and the single serve filter.  First, I find the green light on the program button to be very, very bright.  I fixed this by coloring over it with a black sharpie.  It doesn't block out the light, it just dims it, so it's still green, just not blindingly so.  Second, the wire filter basket on the single serve side works just fine, but if you want zero sediment, I have a recommendation.  I tried some of the &#34;use your own pod&#34; filters made for Senseo style coffee makers based on a suggestion from a reviewer and it works okay, but I found something that I find works even better.  Buy the #2 sized cone style paper coffee filters.  Cut across the filter about an inch from the top to make the cone smaller.  Place the paper filter inside the wire filter that fits in the single serve basket.  It works perfectly!",5,2018-07-17,15.0,True,,"Better than my Keurig, by far!",,
