review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
5036,1,"The fact that you're reading this review means that you're looking for an espresso machine (yeah, I know - duh).  The fact that you're looking for an espresso machine means that you probably want either the convenience of making fun little coffee drinks at home, and/or you want to save money because you've been spending a significant portion of your disposable income on similar concoctions at the overpriced coffee house down the street.  To which concern I can most assuredly relate - we have the misfortune to live half a block from what is arguably the best coffee shop in Seattle, and I don't even want to think how much of the owner's retirement fund has come out of my pocket.  Good thing he's a friend.<br /><br />So anyway, here you are on Amazon, trying to filter - ha ha, please note clever pun - through the endless product choices, which range from cheapo plastic crap to espresso machines so expensive and complicated that you wonder if you'll need a degree in engineering to operate them.  Your head is getting ready to explode as you read about things like burr grinders, with some Amazonians subtly implying that if you don't use one of these for your home-roasted gourmet coffee beans - the ones you import weekly on a private jet from an exclusive estate in the Ethiopian Highlands - then your intellect must compare unfavorably with that of certain lower primates.  And then there are the reviews that provide detailed instructions regarding this or that machine's temperamental foibles and intolerance of idiots, advising you sternly that if you don't do X, Y and Z in a very particular order, accompanied by ritual chanting and animal sacrifice, your $2000 espresso machine will never perform in the optimal way.<br /><br />Or so it sure seems sometimes.<br /><br />So here's the key question: WHY do you want an espresso machine?  Do you truly want to become an espresso master, the envy and talk of all your Yuppie friends (""Wow, Bob has a Lockheed-Martin X-320 Parisian-Bistro-Espresso Cafe Super-System with built-in burr grinder and rocket launch module, and he sure knows how to use it!"")  Or do you just want a machine that costs (way) under a thousand bucks that'll make a tasty latté or cappuccino in the morning, and in so doing save you from supporting your local coffee shop owner's boat payments?<br /><br />If it's the latter, then I humbly recommend this fine little machine.  It's easy to set up, and if one uses decent ground espresso (for the record, I use Lavazza) it makes excellent coffee drinks with a minimum of fuss.  You don't need to fiddle with frothing yourself - just hit the right buttons and it will turn out coffee that will have you saying ""Mmm, that's good!"" before you proceed with your day.  Unless, of course, you're a coffee snob who wouldn't dream of using anything smacking of ""automatic"" that doesn't involve multiple complex steps, a $300 grinder, manual frothing, a degree in engineering and animal sacrifices.  But then if you're that person you're probably not looking at this machine.<br /><br />Put the machine through a clean cycle regularly, and DO delime it at least once in a while.  It's a tedious procedure but not doing so may affect performance (we had some issues a few months in and deliming fixed them).<br /><br />Do follow the setup instructions carefully, especially with regard to priming the machine the first time.  And don't do what I did, which is to wonder why nothing was happening - specifically, why no water was coming out - and then finally notice the sticker on the back of the water tank that said ""Remove plastic plug before use"".<br /><br />Duh.<br /><br />UPDATE, JUNE 2014: A year after we bought this, using it every day, it has started to exhibit issues with the frothing.  Despite deliming, it is having a harder time getting up to pressure and producing froth.  It still works, but doesn't froth as easily and I have to usually run it a couple of times to get the volume we had a year ago.  This machine has nonetheless saved us a ton of money over the past year and I'd still recommend it (and perhaps buy another when this one finally dies).<br /><br />As some others have noted, the reservoir sometimes leaks water.  My stupid but effective solution to this was to insert a strip of thin cardboard (part of the flap of a small cardboard box works) between the machine and the reservoir (i.e. behind the reservoir).  Apparently this ""pushes"" the reservoir back enough to set it right, and it fixed the issue.",5,2013-06-25,109.0,True,,Great little machine... not sure about durability (see update at end),"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5037,1,"Love this machine and it's not as complicated as other reviews say.  Taking off a star because I'm on my second machine in under a year, but it's still cheaper than if I buy a Starbuck's latte every day.  I used the Mr. Coffee steam espresso machine for several years and it's nice to be able to push a button and walk away for a moment.  For those who want to make coffee every day with this machine, here is how I make Starbucks-like mochas and lattes without all the fuss mentioned in some of the other posts.<br /><br />Easiest way to keep your machine clean is to use distilled water.  Run distilled water through both coffee and milk areas to clean after use.<br /><br />I get Starbucks Espresso coffee ground for espresso.  I recommend that you buy only a little at a time, like 1/2 pound or 1 pound to make sure it's fresh.  Keep the coffee out of the light (in a cupboard) and don't refrigerate it.  I pick it up at the Starbucks drive-thru.  The plastic tamper works is fine for a great tasting coffee.  The barista's at local coffeehouses do not use a plastic tamper and some advocate not tamping at all.  The grounds shouldn't be too packed.<br /><br />I bought a 28-30 oz Turkish coffee stainless steel pot to hold my drink while it's brewing.  Be sure to order one that is the right size, mine is 30 oz, bought on Amazon.<br /><br />Turn on the machine a few minutes before you start making your drink to give it time to heat up.  I like to make two lattes, one that I drink right away and one that I save for an hour later that I keep in an insulated Thermos cup that stays hot for hours.  If you put your drink in a thermos (for hot drinks), it will actually get hotter.<br /><br />To make sure the milk container is in all the way, press it in at the top and the bottom. Bottom should align with arrow, but don't just focus on bottom, top needs to be pushed in too.<br /><br />After you've made your drink, remember to put the milk container in the refrigerator and return the dial to the left (after cleaning) to your coffee preference.<br /><br />Starbuck's will sell syrups by the bottle, I get Vanilla or Caramel.  For mocha's, you can get a chocolate syrup or hot chocolate mix at the grocery store (I buy a fancy hot chocolate powder like Silly Cow Farms Chocolate Chocolate) and put some in the bottom of the cup and stir it as you pour the coffee into your cup.  Use syrups and powders to taste, start with a little first.  I also like to mix the Caramel syrup with a teaspoon of chocolate powder for a turtle latte.",4,2016-10-07,2.0,,,Simple Tips from someone who is not a barista,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5038,1,"We LOVE our Cafe Barista . . . which is why after 4 months of owning this fantastic machine we are disappointed the frothing component on the machine has stopped properly working.  We make coffee every day with this coffee maker so if is heavily used, but still . . . 4 months for nearly $200 is a pretty hardy expense.  We are currently in the process of communicating with Mr. Coffee to seek resolution.  Bummed this has happened.  It is so awesome to have your own lattes at home anytime you want!",3,2014-11-25,12.0,,,Great Machine . . . Short Life,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5039,1,"-- I have used this every day for two years - still going strong<br />-- Creamer attachment was a pain to clean - now I just heat up milk in the microwave  in a mug and combine it with the espresso from this machine<br />-- I use a combination of 2/3 Cafe Bustelo espresso and 1/3 Lavazza espresso in the machine for the perfect-tasting cup of espresso.<br />-- Take the coffee grounds out of the unit immediately, and empty the water dispenser immediately after use. If you leave them on the unit all day,  your next cup of espresso tastes weird. (I buy wax paper to dispose of the coffee grounds in an environmentally sensitive, and easy-to-clean way.)<br />-- The espresso tastes funny after about 3 weeks. The funny taste means it's time to run vinegar-water through the unit as if I was making espresso (without the coffee grounds, of course) for about 5 cycles, and then clear water through the unit, again, as if I were making espresso, for about 5 cycles. After that, your coffee tastes great again.<br />This machine has saved me hundreds of dollars over going to a coffee shop, and I frankly like my soy latte from this machine (combined with the heated soymilk from the microwave) better than what the big-name coffee shop makes anyway.",4,2018-10-16,,,,WONDERFUL FOR THE PRICE; BUT DOES TAKE MAINTENANCE,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5040,1,"Although ours was given to us as a wedding gift, I still would like to review this on amazon as most go here for reviews. I've used several espresso makers over the years and so I'm pretty picky on features and how I like them or not. Mr. Coffee has made a quality espresso, this machine has been running strong for almost two years now.<br /><br />Pros:<br />-Programmed settings that are a simple one button push<br />-Milk reservoir works well and you can easily adjust the amount of froth or milk you want<br />-Not messy at all, has a nice catch for drips after a cup is removed.<br />-A lot quieter than steam machines (probably because of the pump)<br />-So far hasn't hiccuped once, running strong<br /><br />Cons:<br />-The handle that holds the grounds worked lose, ended up using lock-tight on the screw to keep it from happening again<br />-I wish there was a setting to keep pumping hot water until you tell it to stop (all settings are automatically timed on this machine)<br />-Not enough clearance for tall coffee cups or mugs (I use a large measuring cup and then pour into my thermos)<br />-Really wish there was just a hot water setting or spout somewhere for the times you want tea<br />-Takes a lot longer to warm up than other models I've used.",4,2015-12-06,3.0,,,"Excellent Espresso, glad we own it!","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5041,1,"I received this item as a Christmas gift. I love coffee, Starbucks, and Alton Brown, so when I added the phrase &#34;an espresso machine might be fun&#34; to my Christmas list, I had a more manual machine in mind. The automatic controls and frothing &#34;compartment&#34; had me thinking &#34;Keurig&#34; not &#34;hand-crafted espresso&#34; like I was hoping for. (Entitled thinking, I know... but it was a Christmas wish list, after all, and this is an honest review. So out with the confessions! lol)<br /><br />After a very careful unboxing (it's quite tedious), I took some time to read the instructions before diving in. I completed the priming, which is similar to priming a Keurig. I used Cafe Bustelo pre-ground espresso coffee and half-and-half creamer for my first few cups.<br /><br />It comes with a coffee scoop, but I've found that it's a bit of a liberal measure for the metal filter. Go just shy of an entire scoop, then tamp it down. I didn't bother with a scale (forgive me A.B.!), I just used the weight of my shoulder straight down onto the grounds, tamping in between scoops for the double shot filter.  Watch the coffee / espresso episode of Good Eats to get a great tutorial on how to do this. It might be worthwhile to invest in a tamper if you use this every day, as the one that comes with it is a bit flimsy, and feels like it will break if used at the wrong angle. The filter was very tight to lock in place, but from some of the Q&A's I've read, it appears that reducing the amount of grounds will make it a bit easier. (Hence my comment about the measuring scoop.)<br /><br />I usually like the feel of a large mug in the morning, so all my coffee mugs are big. If you're like me, you're going to struggle a bit to get your mugs under the machine spout. It takes a bit of finagling. And some of my mugs simply don't fit. So choose your mugs carefully. The slide out lifter for demitasse cups is nice, and you can always brew your espresso shot into a rocks glass and transfer into a coffee mug, but that's a lot of work.<br /><br />Using this method, I brewed several shots of espresso. Every shot came out consistent, rich, and tasty. Each had an impressive amount of crema (that frothy-brown-coffee part at the top of your espresso).  No grounds in the cup, and all grounds seemed to have been &#34;used&#34; during brewing. Smooth espresso taste. Very pleasing.<br /><br />As for the milk frother: In the beginning, I frothed the milk into a separate cup and poured it into my espresso for cappuccinos and lattes. I'm EXTREMELY impressed with the quality of foam, temperature of the milk, and flexibility of the ratio (milk-to-foam). Using the separate-cup method even gives me the option to try for those pretty designs the baristas do at my local coffee shops.<br /><br />Cleaning was a big concern for me as well. That milk compartment looked a bit sketchy. However, I've found a cleaning regimen that seems to work well for me: 1) Clean before first morning  use; 2) Make my morning coffee; 3) Clean after last cup of coffee; 4) Put entire container back in fridge. I probably won't let it go more than a few days without cleaning the entire thing in the sink. The instruction manual says that the milk frother and lid (!) are dishwasher safe, but I'm skeptical about that. I'm erring on the side of caution and simply washing it in the sink.<br /><br />Overall, I'd say this is a great start for anyone wanting to venture beyond their Keurig or drip coffee maker and explore espresso at home. I'll try this for a while, and perhaps graduate up to something a bit more sophisticated later.",5,2017-12-27,,,,"For So Much Automation, I Was Pleasantly Surprised","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5042,1,"This product has a heavy metal smell in the water reservoir. Upon steaming, the frother leaves the metal smell and taste in the milk resulting in an unpleasant latte.  I would not recommend purchasing this product it seems unsafe.",1,2018-02-10,,True,,I would not recommend purchasing this product it seems unsfafe,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5043,1,"I was hoping to be able to do late art with this, does not work well. It always makes to much foam.",4,2018-08-01,,True,,I was hoping to be able to do late art ...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5044,1,Quite disappointed. I guess you get what you pay for. The smell of the metal is so bad that it makes the coffee taste terrible.,2,2017-01-04,,True,,Quite disappointed. I guess you get what you pay for,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5045,1,"Very happy with this little machine, especially for the price! Could never get the milk steamed properly, but it heated up and that was enough. Unfortunately, 9 months later, steam started escaping through the machine, warping the plastic. Then the control knob came off and can no longer be used to switch the machine between Off and Brew or Steam. Up until then I was very happy with it!<br /><br />A few months in, the metal steamer was very loose - not sure how it's connected to the water tank, or if that played a part in the machine breaking.<br /><br />In short, don't expect it to last for very long, and repairing it (even in warranty) seems like more effort than getting a new one.",1,2013-10-17,3.0,True,,Worked well for 9 months,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5046,1,"Love this machine for the price, the only thing is it's hard to turn the part that the espresso is held in at times. Still learning how to use the machine properly but for the price again, it is well worth it!!! Also like that you can sit items on top of the designated area on the machine!",4,2017-05-10,,True,,Love the machine!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5047,1,The single Mr. Coffee cheaper version works much better. The froth mechanism doesn't work right. It is junk.,1,2017-11-15,,True,,Coffee cheaper version works much better. The froth mechanism doesn't work right,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5048,1,"I am not sure what other customers want out of a $40 expresso maker, but for the price this product is great. I just bought my second one (1st one I had for 4 years). It works great, shipping was fast, and product is as advertised. I have been drinking expresso since I can remember. For the one person I read that said the ""coffee"" didn't taste good all I can say is change coffee brands. Really? You are blaming that on the coffee maker?",5,2012-09-25,2.0,True,,Great for the price!,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5049,1,"After using it for more than 3 years, this machine is great",5,2018-10-04,,True,,Great,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5050,1,This machine smells strongly of burning plastic while it's brewing.  I can't get the smell out of my nose to enjoy the coffee.  What a shame...,2,2016-09-10,,True,,I can't get the smell out of my nose to enjoy the coffee,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5051,1,"Brews great coffee.  One word of advice though, turn it on about an hour before you use it.  Otherwise it seems to get stuck and drips way too slowly.",5,2017-08-28,,True,,Brews great coffee. One word of advice though,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5052,1,"Y’all. We use this thing 12+ times a day. Americano?  Latte?  Make your own Pumpkin Spice Latte?!  Yes You Can and yep. That says Mr. Coffee. We grind our beans and only see the inside of Starbucks when we are on the road. Folks, if you like your coffee...you will make your money back on this the first month. #bestinvestmentever",5,2018-11-01,2.0,True,,Sorry Starbucks-We just broke up,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5053,1,"I've had several espresso machines:  I moved up from a Krups steam machine to a very expensive pump machine that only lasted a few years and then tried this one for a price in the middle.<br /><br />PROS: It makes espresso that tastes just as good as any of those machines.  (I buy good coffee beans, grind them with a burr grinder, tamp the grounds to the right pressure,  and use filtered tap water.  If you're not getting good espresso with this machine, buy better coffee or water, and practice your technique.)<br /><br />CONS:<br />1.  Clean the steaming wand frequently.<br /><br />When I make cappuccino or latte, I usually have to clean the wand very thoroughly before I get enough steam pressure.  Maybe it's because I have hard water and don't clean the machine often enough with vinegar--your mileage may vary.<br /><br />This doesn't bother me because I drink espresso every morning so I don't use the steaming wand very often--usually only when guests want something else.<br /><br />2.  It only lasts two years.<br /><br />Two years ago, after having the machine almost exactly two years, the machine stopped working.  I shopped the local stores, looked at the online reviews, and I couldn't find another machine under $200 that might beat it.<br /><br />Last week, the same thing happened--again, almost exactly two years after I bought it.  I shopped again to see if something new and better is available.  I don't think so.<br /><br />At this price, I can afford to order another one of the same.  An $80 machine that lasts two years is costing me about $0.75 per week.  I certainly save that by drinking coffee at home--and the espresso I make on this machine is better than anything I get at SixBucks or any other coffee shop near my house.",4,2014-05-11,6.0,True,,GREAT espresso.  I'm buying my third because the machine breaks after only two years.,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5054,1,"Read the previous reviews, figured since Mr. Coffee stood behind some of the issues some buyers had, we'd try this since it was 1/2 off on sale.  I have to admit the frothier works REALLY well.  Was rather surprised how well.  I used to have to hand froth with my old unit whereas this is automatic.  We're still getting used to it, having only made 8 Caps and Lattes so far, but seems better than expected, especially for the price.  Will update as needed.",5,2018-11-21,,True,,So far....,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5055,1,"We purchased this to replace a beloved De Longhi, which began leaking after a decade of use. This machine does not seem to be as solidly built as the De Longhi, which in addition to being cheaper, also produced a creamier espresso. That said, this machine DOES make very decent espresso, and the convenience of having it shoot frothed milk into your cup is unbeatable.  The presets (1 shot, double shot, cappuccino, latte) are great, but I love the versatility of being able to control how many shots of coffee and how much milk you pour into your cup if you want a more customized drink.  The kids use the milk frother to prepare hot chocolate.<br />We have been using this machine multiple times per day for a little over a year, and have not had any issues.",4,2018-11-17,,True,,Going strong after more than a 1 year of use,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5056,1,"I would give it 3.5 stars if I could.  The reason is because the portafilter- the thing you put the coffee in and twist on, has never twisted all the way on.  You are supposed to twist it from the far left to the middle of the machine like you see in the picture.  I can't move mine more than 50 degrees because it is incredibly hard to twist.  It barely fits on and the machine is so light, there is absolutely no leverage.  It's a hassle.  But I love the flavor of the coffee.  And I have trouble with my frother working sometimes.  I have to turn the entire machine all the way off and on again, sometimes several times before the frother/steamer works.  You will hear it pump, but the steam does't come on. I clean it each and every time and have plenty of water in the machine, so I'm not sure why it is temperamental.  I have used almond milk just fine in the frother.  I would recommend getting a pitcher to steam your milk that is not too large because the tip of the wand doesn't reach very far down.  And don't get one very small because the volume doubles.",4,2017-04-03,,True,,Great coffee but some problems,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5057,1,"I hesitated to order this when I saw the reviews, but now it's clear that most low ratings were from purchasers who expected too much from a bargain-priced machine or clearly did not read the instruction manual before operating it. I actually think it is quite user friendly and easy to operate after spending a little time reading the instructions. The handle did feel tight at first, as mentioned it might in the manual,  but has gradually loosened up. It's important to clean the steamer after each use, which is easy enough. I just let the pressure release through the steamer after unplugging the machine and then wipe it with a mild cleaning detergent. Anyway, I love this thing! Highly recommend for first time espresso machine buyers or cheap folk like me.",5,2017-09-05,,True,,I actually think it is quite user friendly and easy to operate after spending a little time reading the ...,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5058,1,"I've bought refurbished items from the Amazon Warehouse before with good luck. This machine is a steal for the price I paid for it, even though it is an older model by now. I am only on my first few attempts making espressos and cappuccinos but so far so good. They will continue to get better as I improve my grind and learn to tamp the grounds properly. I have a feeling that with the proper maintenance, this device will last me a good while.<br /><br />But...someone definitely purchased and returned this just for the double shot filter. The machine and scoop were still wrapped and taped from the factory, but the brew head attachment looked like it had been unwrapped, and there was only the single shot filter inside. Whoever did this, I don't like you.<br /><br />The double shot filter for this machine is not available anywhere, not even the Mr. Coffee website. Seeing as though this device is marked as ""Best Seller"" when searching for espresso machines, I think it would be worthwhile for Mr. Coffee to stamp out 10k of these, both for replacements and for people like me. If there was an issue with the filters, fix it and then get some made, because I bet there are people that want them. But I digress. It is an inconvenience, but I won't stop me from using the machine. I don't mind swapping out the beans to get two or more shots.",4,2018-09-18,,True,,Beware buying refurbished/used even from Amazon,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5059,1,"We've been using Mr. Coffee for 20 years to brew coffee house quality coffee. Far more convenient and a lot less expensive. Just replaced our old one, because this steam cover is easier to turn than the old model. Fantastic little coffee maker. One carafe = one delicious hot cup of Joe!",5,2018-02-28,4.0,True,,Best value for great coffee!,"Color: Black<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Steam + Starter Set",
5060,1,Broke within two weeks. This is after being shipped with  missing parts. I had a replacement sent and that unit is no longer working. Truly disappointed in the decline in quality. The first unit I purchased lasted 4 years before breaking. This second purchased was a true disappointment and the decline in quality is very obvious.  And both units broke in the same manner. The unit heats but the water does not pass through the coffee grinds to brew.,1,2017-01-28,6.0,True,,Decline in Manufacturing Quality is Obvious,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5061,1,"I love what this coffee can do, but after 6 months it stopped frothing. I could hear a valve inside the machine that did not sound like it was working. Called Mr. Coffee and after some trouble shooting they sent me a replacement. Now the new machine is starting to do the same as the first...<br />I have kept up on cleaning, every month descaling as the instructions said.",1,2018-11-15,3.0,True,,2nd machine with the same problem...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5062,1,Good buy.  Machine works great,5,2016-05-17,,True,,Good buy. Machine works great,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5063,1,"The product made my coffee taste bitter, not like the espresso shots that one has with at coffee shops. The steamer also made my milk taste bad even after cleaning the steamer multiple times. Every time I tried to make lattes my milk tasted like burnt, and I would make sure it wasn't my timing that was off, such as leaving it under the steamer for too long. I, at first didn't think about returning it because I thought the bad taste from the steamer would leave after multiple uses, but it didn't. The coffee, on the other hand, can taste bitter and also smells like it is burning so timing is very critical. I personally like drinking my espresso plain, so I do not add sugar or milk, thus the taste is critical for me. In order to hide the burnt coffee taste, I have to add chocolate syrup, even then it still tastes bad. I regret giving them a chance before returning it, I cleaned it multiple times and used it thinking the bad taste of both the espresso and the steamer would leave, but now I am stuck with the machine.",2,2017-02-09,,True,,not like the espresso shots that one has with at coffee ...,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5064,1,I am super happy with this product!!!!,5,2016-06-13,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5065,1,"Great Espresso, Cappuccino and Latte,<br />Multiple cups of coffee in minutes.<br /><br />I love the cleaning feature.<br />Mr Coffee exceeded my expectations.<br /><br />Makes my day.",5,2014-01-29,,True,,Wonderful,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5066,1,"Has saved us a TON OF MONEY, my wife loves this!",5,2015-06-14,,True,,Five Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
5067,1,Nice coffee machine!,4,2017-06-08,,True,,Four Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5068,1,"Great machine, I love it! So nice to push a button and it does everything for you. No more standing and holding a thermometer in my milk like with my old machine, yay!",4,2015-03-15,,True,,Great latte machine!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5069,1,"This is by far the best coffee maker I have ever bought. If you are on the fence, jump off and just buy the thing. You won't regret.",5,2014-10-04,,True,,5 Star Product!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5070,1,"Makes excellent espresso, lattes and cappucinos! I love that I have the choice of espresso and type of milk, soy or almond milk that I use. Very easy to use and clean.",5,2014-08-10,,True,,"Makes excellent espresso, lattes and cappucinos","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5071,1,"Great machine, great price.",5,2016-03-11,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5072,1,This should not be called an espresso machine. All the reviews sounded so great. Well I suppose if you've never had an espresso maker this one may get you started. How in the world do you know when there is the perfect amount of espresso? Real machines have a cut off point. With this rig you are suppose to guess when to stop the brew. Frother only gets the milk warm. This was just a real pain. Not what you'll want to deal with every morning.,1,2016-04-01,,True,,BETTER READ BEFORE YOU PURCHASE.,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5073,1,Bought refurbished and it was unusable due to a broken part. Of course I found out after I put coffee and water in the machine. I sent it back for a reginf,1,2016-06-22,,True,,Bought refurbished and it was unusable due to a broken ...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5074,1,CANCEL RETURN,5,2018-01-01,,True,,I AM KEEPING IT,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Café Steam",
5075,1,Not so good,1,2015-05-26,,True,,ok,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5076,1,You didn't mentioned about the electricety current for this machine(120V) so when I tried to operate it by our local current 220V some damege happened to it  .,2,2017-01-11,,True,,You didn't mentioned about the electricety current for this machine(120V) ...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
5077,1,"Machine is missing a nonessential piece, but works as advertised. The reason for 2 stars other than the missing piece, is it came in paper thin retail packaging with a post sticker slapped on the box at CHRISTMAS TIME! come on people! of coarse the recipient was the one to answer the door when delivered. Now another gift needs to be bought so the recipient can have a surprise for Christmas.",2,2015-12-22,,True,,"Machine is missing a nonessential piece, but works as ...","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
5078,1,just returned from business trip opened the package couldn't wait to set up the coffee marker and to my disappointment I find that the machine has been used and is DIRTY from coffee grounds and the water holding tank has a &#34;ring&#34; and is full of spots. Coffee spots dot the entire base and the back of the cup area. REALLY WHAT's UP WITH THIS!!!!????,1,2017-08-04,3.0,True,,... to set up the coffee marker and to my disappointment I find that the machine has been used and ...,"Color: Red<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
